item_id,requirement_id,kind,name,fault_type,covered_obligations,missing_obligations,missing_obligation_names,coverage_rate,missing_high_severity_count,total,agreements,disagreements,agreement_rate,under_constrained_count,over_constrained_count,high_severity_under_constrained_count,first_counterexample,behavior_time,time_to_first_counterexample,checked_count,violation_count,violation_rate,first_violation,relation_breakdown,has_smt_counterexample,smt_counterexample,smt_time,metamorphic_consistency,high_severity_under_safe,smt_consistency,score,risk_level
R07-M4,R07,mutant,negate_boolean_condition,negate_boolean_condition,"['R07-O1', 'R07-O2', 'R07-O3', 'R07-O5']",['R07-O4'],['training completed'],0.8,0,2000,1982,18,0.991,7,11,0,"{'user': {'role': 'PI', 'clearance': 5, 'training_completed': True, 'approval_active': False, 'approval_expired': False, 'supervised_by_pi': False}, 'record': {'risk_level': 5, 'anonymized': False, 'sensitive': True}, 'context': {'emergency': False, 'logged': True}}",0.007423000002745539,0.0003944000054616481,2535,4,0.0015779092702169625,"{'relation': 'risk_monotonicity', 'base_input': {'user': {'role': 'PI', 'clearance': 5, 'training_completed': False, 'approval_active': False, 'approval_expired': False, 'supervised_by_pi': True}, 'record': {'risk_level': 3, 'anonymized': False, 'sensitive': True}, 'context': {'emergency': False, 'logged': True}}, 'follow_up_input': {'user': {'role': 'PI', 'clearance': 5, 'training_completed': False, 'approval_active': False, 'approval_expired': False, 'supervised_by_pi': True}, 'record': {'risk_level': 4, 'anonymized': False, 'sensitive': True}, 'context': {'emergency': False, 'logged': True}}, 'base_output': False, 'follow_up_output': True}","{'clearance_monotonicity': {'checked': 834, 'violations': 0}, 'risk_monotonicity': {'checked': 842, 'violations': 4}, 'expiration_safety': {'checked': 472, 'violations': 0}, 'external_anonymization_relaxation': {'checked': 136, 'violations': 0}, 'emergency_logging_safety': {'checked': 251, 'violations': 0}}",True,"{'user': {'role': 'PI', 'clearance': 4, 'training_completed': False, 'approval_active': False, 'approval_expired': False, 'supervised_by_pi': False}, 'record': {'risk_level': 4, 'anonymized': False, 'sensitive': False}, 'context': {'emergency': False, 'logged': True}}",0.0020289999956730753,0.998422090729783,1.0,0.0,84.74344181459566,medium
R07-M6,R07,mutant,drop_logging_or_expiration_if_present,drop_logging_or_expiration_if_present,"['R07-O1', 'R07-O2', 'R07-O3', 'R07-O4']",['R07-O5'],['access logged'],0.8,0,2000,1994,6,0.997,6,0,0,"{'user': {'role': 'PI', 'clearance': 4, 'training_completed': True, 'approval_active': False, 'approval_expired': True, 'supervised_by_pi': False}, 'record': {'risk_level': 4, 'anonymized': True, 'sensitive': False}, 'context': {'emergency': True, 'logged': False}}",0.007750200005830266,0.0001441000058548525,2535,3,0.001183431952662722,"{'relation': 'risk_monotonicity', 'base_input': {'user': {'role': 'PI', 'clearance': 4, 'training_completed': True, 'approval_active': True, 'approval_expired': False, 'supervised_by_pi': True}, 'record': {'risk_level': 3, 'anonymized': True, 'sensitive': False}, 'context': {'emergency': False, 'logged': False}}, 'follow_up_input': {'user': {'role': 'PI', 'clearance': 4, 'training_completed': True, 'approval_active': True, 'approval_expired': False, 'supervised_by_pi': True}, 'record': {'risk_level': 4, 'anonymized': True, 'sensitive': False}, 'context': {'emergency': False, 'logged': False}}, 'base_output': False, 'follow_up_output': True}","{'clearance_monotonicity': {'checked': 834, 'violations': 0}, 'risk_monotonicity': {'checked': 842, 'violations': 3}, 'expiration_safety': {'checked': 472, 'violations': 0}, 'external_anonymization_relaxation': {'checked': 136, 'violations': 0}, 'emergency_logging_safety': {'checked': 251, 'violations': 0}}",True,"{'user': {'role': 'PI', 'clearance': 4, 'training_completed': True, 'approval_active': False, 'approval_expired': False, 'supervised_by_pi': False}, 'record': {'risk_level': 4, 'anonymized': False, 'sensitive': False}, 'context': {'emergency': False, 'logged': False}}",0.0022016000002622604,0.9988165680473373,1.0,0.0,84.90133136094674,medium
R07-C2,R07,candidate,wrong comparator or polarity,wrong_comparator,"['R07-O2', 'R07-O3', 'R07-O4', 'R07-O5']",['R07-O1'],['high risk record'],0.8,0,2000,1993,7,0.9965,0,7,0,"{'user': {'role': 'PI', 'clearance': 5, 'training_completed': True, 'approval_active': True, 'approval_expired': True, 'supervised_by_pi': False}, 'record': {'risk_level': 4, 'anonymized': False, 'sensitive': False}, 'context': {'emergency': True, 'logged': True}}",0.007298599986825138,0.002953399991383776,2535,1,0.0003944773175542406,"{'relation': 'risk_monotonicity', 'base_input': {'user': {'role': 'PI', 'clearance': 5, 'training_completed': True, 'approval_active': True, 'approval_expired': True, 'supervised_by_pi': False}, 'record': {'risk_level': 4, 'anonymized': False, 'sensitive': False}, 'context': {'emergency': True, 'logged': True}}, 'follow_up_input': {'user': {'role': 'PI', 'clearance': 5, 'training_completed': True, 'approval_active': True, 'approval_expired': True, 'supervised_by_pi': False}, 'record': {'risk_level': 5, 'anonymized': False, 'sensitive': False}, 'context': {'emergency': True, 'logged': True}}, 'base_output': False, 'follow_up_output': True}","{'clearance_monotonicity': {'checked': 834, 'violations': 0}, 'risk_monotonicity': {'checked': 842, 'violations': 1}, 'expiration_safety': {'checked': 472, 'violations': 0}, 'external_anonymization_relaxation': {'checked': 136, 'violations': 0}, 'emergency_logging_safety': {'checked': 251, 'violations': 0}}",True,"{'user': {'role': 'PI', 'clearance': 4, 'training_completed': True, 'approval_active': False, 'approval_expired': False, 'supervised_by_pi': False}, 'record': {'risk_level': 4, 'anonymized': False, 'sensitive': False}, 'context': {'emergency': False, 'logged': True}}",0.002031999989412725,0.9996055226824457,1.0,0.0,84.90461045364891,medium
R07-M2,R07,mutant,flip_comparator,flip_comparator,"['R07-O2', 'R07-O3', 'R07-O4', 'R07-O5']",['R07-O1'],['high risk record'],0.8,0,2000,1993,7,0.9965,0,7,0,"{'user': {'role': 'PI', 'clearance': 5, 'training_completed': True, 'approval_active': True, 'approval_expired': True, 'supervised_by_pi': False}, 'record': {'risk_level': 4, 'anonymized': False, 'sensitive': False}, 'context': {'emergency': True, 'logged': True}}",0.007333599991397932,0.00287949999619741,2535,1,0.0003944773175542406,"{'relation': 'risk_monotonicity', 'base_input': {'user': {'role': 'PI', 'clearance': 5, 'training_completed': True, 'approval_active': True, 'approval_expired': True, 'supervised_by_pi': False}, 'record': {'risk_level': 4, 'anonymized': False, 'sensitive': False}, 'context': {'emergency': True, 'logged': True}}, 'follow_up_input': {'user': {'role': 'PI', 'clearance': 5, 'training_completed': True, 'approval_active': True, 'approval_expired': True, 'supervised_by_pi': False}, 'record': {'risk_level': 5, 'anonymized': False, 'sensitive': False}, 'context': {'emergency': True, 'logged': True}}, 'base_output': False, 'follow_up_output': True}","{'clearance_monotonicity': {'checked': 834, 'violations': 0}, 'risk_monotonicity': {'checked': 842, 'violations': 1}, 'expiration_safety': {'checked': 472, 'violations': 0}, 'external_anonymization_relaxation': {'checked': 136, 'violations': 0}, 'emergency_logging_safety': {'checked': 251, 'violations': 0}}",True,"{'user': {'role': 'PI', 'clearance': 4, 'training_completed': True, 'approval_active': False, 'approval_expired': False, 'supervised_by_pi': False}, 'record': {'risk_level': 4, 'anonymized': False, 'sensitive': False}, 'context': {'emergency': False, 'logged': True}}",0.0022075000015320256,0.9996055226824457,1.0,0.0,84.90461045364891,medium
R02-M5,R02,mutant,add_extra_pi_constraint,add_extra_pi_constraint,"['R02-O1', 'R02-O2', 'R02-O3']",[],[],1.0,0,2000,1752,248,0.876,0,248,0,"{'user': {'role': 'trainee', 'clearance': 1, 'training_completed': True, 'approval_active': True, 'approval_expired': True, 'supervised_by_pi': False}, 'record': {'risk_level': 0, 'anonymized': False, 'sensitive': True}, 'context': {'emergency': False, 'logged': False}}",0.010093199991388246,2.469999890308827e-05,2550,0,0.0,,"{'clearance_monotonicity': {'checked': 828, 'violations': 0}, 'risk_monotonicity': {'checked': 836, 'violations': 0}, 'expiration_safety': {'checked': 490, 'violations': 0}, 'external_anonymization_relaxation': {'checked': 140, 'violations': 0}, 'emergency_logging_safety': {'checked': 256, 'violations': 0}}",True,"{'user': {'role': 'researcher', 'clearance': 0, 'training_completed': True, 'approval_active': True, 'approval_expired': False, 'supervised_by_pi': False}, 'record': {'risk_level': 0, 'anonymized': False, 'sensitive': False}, 'context': {'emergency': False, 'logged': False}}",0.0019708000036189333,1.0,1.0,0.0,86.9,medium
R01-C3,R01,candidate,unnecessary PI-only restriction,extra_restriction,"['R01-O1', 'R01-O2', 'R01-O3']",[],[],1.0,0,2000,1781,219,0.8905,0,219,0,"{'user': {'role': 'external', 'clearance': 4, 'training_completed': True, 'approval_active': True, 'approval_expired': True, 'supervised_by_pi': True}, 'record': {'risk_level': 1, 'anonymized': True, 'sensitive': True}, 'context': {'emergency': False, 'logged': False}}",0.009711199993034825,2.4900000425986946e-05,2538,0,0.0,,"{'clearance_monotonicity': {'checked': 833, 'violations': 0}, 'risk_monotonicity': {'checked': 825, 'violations': 0}, 'expiration_safety': {'checked': 503, 'violations': 0}, 'external_anonymization_relaxation': {'checked': 134, 'violations': 0}, 'emergency_logging_safety': {'checked': 243, 'violations': 0}}",True,"{'user': {'role': 'researcher', 'clearance': 0, 'training_completed': True, 'approval_active': True, 'approval_expired': False, 'supervised_by_pi': False}, 'record': {'risk_level': 0, 'anonymized': False, 'sensitive': False}, 'context': {'emergency': False, 'logged': False}}",0.002413800000795163,1.0,1.0,0.0,87.2625,medium
R01-M5,R01,mutant,add_extra_pi_constraint,add_extra_pi_constraint,"['R01-O1', 'R01-O2', 'R01-O3']",[],[],1.0,0,2000,1781,219,0.8905,0,219,0,"{'user': {'role': 'external', 'clearance': 4, 'training_completed': True, 'approval_active': True, 'approval_expired': True, 'supervised_by_pi': True}, 'record': {'risk_level': 1, 'anonymized': True, 'sensitive': True}, 'context': {'emergency': False, 'logged': False}}",0.010753999988082796,2.889998722821474e-05,2538,0,0.0,,"{'clearance_monotonicity': {'checked': 833, 'violations': 0}, 'risk_monotonicity': {'checked': 825, 'violations': 0}, 'expiration_safety': {'checked': 503, 'violations': 0}, 'external_anonymization_relaxation': {'checked': 134, 'violations': 0}, 'emergency_logging_safety': {'checked': 243, 'violations': 0}}",True,"{'user': {'role': 'researcher', 'clearance': 0, 'training_completed': True, 'approval_active': True, 'approval_expired': False, 'supervised_by_pi': False}, 'record': {'risk_level': 0, 'anonymized': False, 'sensitive': False}, 'context': {'emergency': False, 'logged': False}}",0.0019698999967658892,1.0,1.0,0.0,87.2625,medium
R10-M5,R10,mutant,add_extra_pi_constraint,add_extra_pi_constraint,"['R10-O1', 'R10-O2', 'R10-O3', 'R10-O4', 'R10-O5']",[],[],1.0,0,2000,1856,144,0.928,0,144,0,"{'user': {'role': 'researcher', 'clearance': 2, 'training_completed': True, 'approval_active': True, 'approval_expired': False, 'supervised_by_pi': False}, 'record': {'risk_level': 1, 'anonymized': False, 'sensitive': True}, 'context': {'emergency': True, 'logged': True}}",0.019963399987318553,0.00023879999935161322,2539,0,0.0,,"{'clearance_monotonicity': {'checked': 819, 'violations': 0}, 'risk_monotonicity': {'checked': 836, 'violations': 0}, 'expiration_safety': {'checked': 511, 'violations': 0}, 'external_anonymization_relaxation': {'checked': 120, 'violations': 0}, 'emergency_logging_safety': {'checked': 253, 'violations': 0}}",True,"{'user': {'role': 'researcher', 'clearance': 0, 'training_completed': True, 'approval_active': True, 'approval_expired': False, 'supervised_by_pi': False}, 'record': {'risk_level': 0, 'anonymized': False, 'sensitive': False}, 'context': {'emergency': False, 'logged': True}}",0.002365099993767217,1.0,1.0,0.0,88.2,medium
R06-M5,R06,mutant,add_extra_pi_constraint,add_extra_pi_constraint,"['R06-O1', 'R06-O2', 'R06-O3', 'R06-O4']",[],[],1.0,0,2000,1886,114,0.943,0,114,0,"{'user': {'role': 'trainee', 'clearance': 2, 'training_completed': True, 'approval_active': True, 'approval_expired': False, 'supervised_by_pi': True}, 'record': {'risk_level': 0, 'anonymized': False, 'sensitive': True}, 'context': {'emergency': True, 'logged': True}}",0.009952899999916553,9.719999798107892e-05,2557,0,0.0,,"{'clearance_monotonicity': {'checked': 822, 'violations': 0}, 'risk_monotonicity': {'checked': 834, 'violations': 0}, 'expiration_safety': {'checked': 511, 'violations': 0}, 'external_anonymization_relaxation': {'checked': 136, 'violations': 0}, 'emergency_logging_safety': {'checked': 254, 'violations': 0}}",True,"{'user': {'role': 'researcher', 'clearance': 0, 'training_completed': False, 'approval_active': False, 'approval_expired': False, 'supervised_by_pi': False}, 'record': {'risk_level': 0, 'anonymized': False, 'sensitive': False}, 'context': {'emergency': True, 'logged': True}}",0.0020884000114165246,1.0,1.0,0.0,88.575,medium
R04-C3,R04,candidate,unnecessary PI-only restriction,extra_restriction,"['R04-O1', 'R04-O2', 'R04-O3', 'R04-O4']",[],[],1.0,0,2000,1905,95,0.9525,0,95,0,"{'user': {'role': 'trainee', 'clearance': 1, 'training_completed': False, 'approval_active': True, 'approval_expired': False, 'supervised_by_pi': False}, 'record': {'risk_level': 0, 'anonymized': False, 'sensitive': False}, 'context': {'emergency': True, 'logged': True}}",0.009121800001594238,3.680000372696668e-05,2532,0,0.0,,"{'clearance_monotonicity': {'checked': 858, 'violations': 0}, 'risk_monotonicity': {'checked': 826, 'violations': 0}, 'expiration_safety': {'checked': 469, 'violations': 0}, 'external_anonymization_relaxation': {'checked': 154, 'violations': 0}, 'emergency_logging_safety': {'checked': 225, 'violations': 0}}",True,"{'user': {'role': 'researcher', 'clearance': 0, 'training_completed': False, 'approval_active': True, 'approval_expired': False, 'supervised_by_pi': False}, 'record': {'risk_level': 0, 'anonymized': False, 'sensitive': False}, 'context': {'emergency': False, 'logged': True}}",0.002331600000616163,1.0,1.0,0.0,88.8125,medium
R04-M5,R04,mutant,add_extra_pi_constraint,add_extra_pi_constraint,"['R04-O1', 'R04-O2', 'R04-O3', 'R04-O4']",[],[],1.0,0,2000,1905,95,0.9525,0,95,0,"{'user': {'role': 'trainee', 'clearance': 1, 'training_completed': False, 'approval_active': True, 'approval_expired': False, 'supervised_by_pi': False}, 'record': {'risk_level': 0, 'anonymized': False, 'sensitive': False}, 'context': {'emergency': True, 'logged': True}}",0.008665000001201406,3.070000093430281e-05,2532,0,0.0,,"{'clearance_monotonicity': {'checked': 858, 'violations': 0}, 'risk_monotonicity': {'checked': 826, 'violations': 0}, 'expiration_safety': {'checked': 469, 'violations': 0}, 'external_anonymization_relaxation': {'checked': 154, 'violations': 0}, 'emergency_logging_safety': {'checked': 225, 'violations': 0}}",True,"{'user': {'role': 'researcher', 'clearance': 0, 'training_completed': False, 'approval_active': True, 'approval_expired': False, 'supervised_by_pi': False}, 'record': {'risk_level': 0, 'anonymized': False, 'sensitive': False}, 'context': {'emergency': False, 'logged': True}}",0.0021637000027112663,1.0,1.0,0.0,88.8125,medium
R03-C3,R03,candidate,unnecessary PI-only restriction,extra_restriction,"['R03-O1', 'R03-O2', 'R03-O3', 'R03-O4']",[],[],1.0,0,2000,1911,89,0.9555,0,89,0,"{'user': {'role': 'external', 'clearance': 5, 'training_completed': True, 'approval_active': True, 'approval_expired': False, 'supervised_by_pi': False}, 'record': {'risk_level': 1, 'anonymized': True, 'sensitive': False}, 'context': {'emergency': True, 'logged': True}}",0.008804700002656318,9.190000128000975e-05,2553,0,0.0,,"{'clearance_monotonicity': {'checked': 829, 'violations': 0}, 'risk_monotonicity': {'checked': 816, 'violations': 0}, 'expiration_safety': {'checked': 500, 'violations': 0}, 'external_anonymization_relaxation': {'checked': 134, 'violations': 0}, 'emergency_logging_safety': {'checked': 274, 'violations': 0}}",True,"{'user': {'role': 'researcher', 'clearance': 0, 'training_completed': True, 'approval_active': True, 'approval_expired': False, 'supervised_by_pi': False}, 'record': {'risk_level': 0, 'anonymized': False, 'sensitive': False}, 'context': {'emergency': False, 'logged': True}}",0.0020130000048084185,1.0,1.0,0.0,88.8875,medium
R03-M5,R03,mutant,add_extra_pi_constraint,add_extra_pi_constraint,"['R03-O1', 'R03-O2', 'R03-O3', 'R03-O4']",[],[],1.0,0,2000,1911,89,0.9555,0,89,0,"{'user': {'role': 'external', 'clearance': 5, 'training_completed': True, 'approval_active': True, 'approval_expired': False, 'supervised_by_pi': False}, 'record': {'risk_level': 1, 'anonymized': True, 'sensitive': False}, 'context': {'emergency': True, 'logged': True}}",0.008854199986672029,8.549999620299786e-05,2553,0,0.0,,"{'clearance_monotonicity': {'checked': 829, 'violations': 0}, 'risk_monotonicity': {'checked': 816, 'violations': 0}, 'expiration_safety': {'checked': 500, 'violations': 0}, 'external_anonymization_relaxation': {'checked': 134, 'violations': 0}, 'emergency_logging_safety': {'checked': 274, 'violations': 0}}",True,"{'user': {'role': 'researcher', 'clearance': 0, 'training_completed': True, 'approval_active': True, 'approval_expired': False, 'supervised_by_pi': False}, 'record': {'risk_level': 0, 'anonymized': False, 'sensitive': False}, 'context': {'emergency': False, 'logged': True}}",0.002063000007183291,1.0,1.0,0.0,88.8875,medium
R09-M5,R09,mutant,add_extra_pi_constraint,add_extra_pi_constraint,"['R09-O1', 'R09-O2', 'R09-O3', 'R09-O4', 'R09-O5']",[],[],1.0,0,2000,1958,42,0.979,0,42,0,"{'user': {'role': 'researcher', 'clearance': 1, 'training_completed': True, 'approval_active': False, 'approval_expired': True, 'supervised_by_pi': False}, 'record': {'risk_level': 0, 'anonymized': True, 'sensitive': True}, 'context': {'emergency': False, 'logged': True}}",0.011692899992340244,5.4499992984347045e-05,2579,0,0.0,,"{'clearance_monotonicity': {'checked': 822, 'violations': 0}, 'risk_monotonicity': {'checked': 841, 'violations': 0}, 'expiration_safety': {'checked': 531, 'violations': 0}, 'external_anonymization_relaxation': {'checked': 131, 'violations': 0}, 'emergency_logging_safety': {'checked': 254, 'violations': 0}}",True,"{'user': {'role': 'researcher', 'clearance': 0, 'training_completed': True, 'approval_active': False, 'approval_expired': False, 'supervised_by_pi': False}, 'record': {'risk_level': 0, 'anonymized': False, 'sensitive': True}, 'context': {'emergency': False, 'logged': True}}",0.002219999994849786,1.0,1.0,0.0,89.475,medium
R08-C3,R08,candidate,unnecessary PI-only restriction,extra_restriction,"['R08-O1', 'R08-O2', 'R08-O3', 'R08-O4', 'R08-O5']",[],[],1.0,0,2000,1967,33,0.9835,0,33,0,"{'user': {'role': 'trainee', 'clearance': 4, 'training_completed': True, 'approval_active': True, 'approval_expired': True, 'supervised_by_pi': True}, 'record': {'risk_level': 0, 'anonymized': False, 'sensitive': True}, 'context': {'emergency': True, 'logged': False}}",0.007560500002000481,8.759999764151871e-05,2560,0,0.0,,"{'clearance_monotonicity': {'checked': 855, 'violations': 0}, 'risk_monotonicity': {'checked': 831, 'violations': 0}, 'expiration_safety': {'checked': 490, 'violations': 0}, 'external_anonymization_relaxation': {'checked': 119, 'violations': 0}, 'emergency_logging_safety': {'checked': 265, 'violations': 0}}",True,"{'user': {'role': 'trainee', 'clearance': 0, 'training_completed': True, 'approval_active': True, 'approval_expired': False, 'supervised_by_pi': True}, 'record': {'risk_level': 0, 'anonymized': False, 'sensitive': False}, 'context': {'emergency': False, 'logged': False}}",0.002785699995001778,1.0,1.0,0.0,89.5875,medium
R08-M5,R08,mutant,add_extra_pi_constraint,add_extra_pi_constraint,"['R08-O1', 'R08-O2', 'R08-O3', 'R08-O4', 'R08-O5']",[],[],1.0,0,2000,1967,33,0.9835,0,33,0,"{'user': {'role': 'trainee', 'clearance': 4, 'training_completed': True, 'approval_active': True, 'approval_expired': True, 'supervised_by_pi': True}, 'record': {'risk_level': 0, 'anonymized': False, 'sensitive': True}, 'context': {'emergency': True, 'logged': False}}",0.007707400000072084,9.449999197386205e-05,2560,0,0.0,,"{'clearance_monotonicity': {'checked': 855, 'violations': 0}, 'risk_monotonicity': {'checked': 831, 'violations': 0}, 'expiration_safety': {'checked': 490, 'violations': 0}, 'external_anonymization_relaxation': {'checked': 119, 'violations': 0}, 'emergency_logging_safety': {'checked': 265, 'violations': 0}}",True,"{'user': {'role': 'trainee', 'clearance': 0, 'training_completed': True, 'approval_active': True, 'approval_expired': False, 'supervised_by_pi': True}, 'record': {'risk_level': 0, 'anonymized': False, 'sensitive': False}, 'context': {'emergency': False, 'logged': False}}",0.002032899996265769,1.0,1.0,0.0,89.5875,medium
R05-M5,R05,mutant,add_extra_pi_constraint,add_extra_pi_constraint,"['R05-O1', 'R05-O2', 'R05-O3', 'R05-O4', 'R05-O5']",[],[],1.0,0,2000,1970,30,0.985,0,30,0,"{'user': {'role': 'external', 'clearance': 1, 'training_completed': True, 'approval_active': False, 'approval_expired': True, 'supervised_by_pi': True}, 'record': {'risk_level': 2, 'anonymized': True, 'sensitive': False}, 'context': {'emergency': False, 'logged': True}}",0.007415299987769686,0.0006861000001663342,2497,0,0.0,,"{'clearance_monotonicity': {'checked': 824, 'violations': 0}, 'risk_monotonicity': {'checked': 814, 'violations': 0}, 'expiration_safety': {'checked': 481, 'violations': 0}, 'external_anonymization_relaxation': {'checked': 129, 'violations': 0}, 'emergency_logging_safety': {'checked': 249, 'violations': 0}}",True,"{'user': {'role': 'external', 'clearance': 0, 'training_completed': False, 'approval_active': False, 'approval_expired': False, 'supervised_by_pi': False}, 'record': {'risk_level': 0, 'anonymized': True, 'sensitive': False}, 'context': {'emergency': False, 'logged': True}}",0.0020403999951668084,1.0,1.0,0.0,89.625,medium
